reference_entity,determination_date,committee,origin,doc_kind,doc_title,source_page,file_url,local_path,content_type,bytes,sha256,fetched_at,text_chars,text_path
Form Of Customer Physical Settlement Request Letter For Yell Limited,2012-11-12,,determination,decision,74c2dadf8257__form-of-customer-physical-settlement-request-letter-for-yell-limited.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/form-of-customer-physical-settlement-request-letter-for-yell-limited.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/form-of-customer-physical-settlement-request-letter-for-yell-limited.pdf/,data/docs/74c2dadf8257__form-of-customer-physical-settlement-request-letter-for-yell-limited.pdf,application/pdf,27653,74c2dadf82578d3111d90ae09b686cdd00a11d24949605e89d3c0cb1e22d3c93,2026-06-08T05:18:55+00:00,2722,data/doctext/74c2dadf8257.txt
Elcds For Yell Limited,2012-11-12,,determination,decision,0b73bf84687d__elcds-auction-settlement-terms-for-yell-limited.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/elcds-auction-settlement-terms-for-yell-limited.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/elcds-auction-settlement-terms-for-yell-limited.pdf/,data/docs/0b73bf84687d__elcds-auction-settlement-terms-for-yell-limited.pdf,application/pdf,338357,0b73bf84687d512965ffa4713587f4c46cabdc85874d663c4a8386da8d9838ef,2026-06-08T05:19:00+00:00,88575,data/doctext/0b73bf84687d.txt
Yell Limited Credit Event,2012-11-14,,determination,auction_market_data,8c437c7add7a__yell-limited-credit-event-participating-bidders.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/yell-limited-credit-event-participating-bidders.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/yell-limited-credit-event-participating-bidders.pdf/,data/docs/8c437c7add7a__yell-limited-credit-event-participating-bidders.pdf,application/pdf,71727,8c437c7add7a0a8045032e986b28d41fe69b4cb93c1db5be4799e80e91989381,2026-06-08T05:19:00+00:00,204,data/doctext/8c437c7add7a.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,auction_market_data,List of Participating Bidders,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/12/overseas-shipholding-group-inc-participating-bidders.pdf,data/docs/e9be5ac6b684__overseas-shipholding-group-inc-participating-bidders.pdf,application/pdf,33410,e9be5ac6b684f58c82997497c64f9ee5d6030f2eb4ec19b7cb176364136141a4,2026-06-08T05:19:01+00:00,423,data/doctext/e9be5ac6b684.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,Final List,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-final-list.pdf,data/docs/f6e4514c14ed__overseas-shipholding-final-list.pdf,application/pdf,63309,f6e4514c14ed254807c2a963e9aafb5876924846ddd54424d1431152dd735c75,2026-06-08T05:19:02+00:00,499,data/doctext/f6e4514c14ed.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,Submission of Potential Deliverable Obligations and Challenges,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/companies/docs/Deliverable-Obligations-Info.pdf,data/docs/252a8d4b1fe0__Deliverable-Obligations-Info.pdf,,57906,252a8d4b1fe0d4ed1d2df9a50c50ac821442f6d81c90275edc4af11ff4ea8590,2026-06-08T05:19:02+00:00,877,data/doctext/252a8d4b1fe0.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,auction_settlement_terms,"Final Auction Settlement Terms for Overseas Shipholding Group, Inc.",https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-final-auction-settlement-terms.pdf,data/docs/ed80b59bee44__overseas-shipholding-group-inc-final-auction-settlement-terms.pdf,application/pdf,357680,ed80b59bee4433325df7a8f54e3e1ecf12ffb4d4babf07144dee56e805e02a91,2026-06-08T05:19:11+00:00,170548,data/doctext/ed80b59bee44.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,auction_settlement_terms,"Blackline against the 2012 Residential Capital, LLC Auction Settlement Terms",https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf,data/docs/c7f7d615676f__blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf,application/pdf,260407,c7f7d615676fbd63542f64b6c77ee29f2986170b734212b922e14404c7d074ce,2026-06-08T05:19:19+00:00,172094,data/doctext/c7f7d615676f.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,Supplemental List,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-supplemental-list.pdf,data/docs/ba4c7b5ca0b3__overseas-shipholding-group-inc-supplemental-list.pdf,application/pdf,60792,ba4c7b5ca0b39b409d2233fb9fc0ff4e4d6b72630d82fd2ea971be267e54ae5e,2026-06-08T05:19:19+00:00,506,data/doctext/ba4c7b5ca0b3.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,DC Decision 112012,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-112012.pdf,data/docs/7e143a7caddd__overseas-shipholding-dc-decision-112012.pdf,application/pdf,80644,7e143a7caddd65662ed76078734edccf0b72f8aa8ae6d28a72b15575d36e4449,2026-06-08T05:19:20+00:00,2693,data/doctext/7e143a7caddd.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,Initial List,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-initial-list-111912.pdf,data/docs/f8a937104d2a__overseas-shipholding-initial-list-111912.pdf,application/pdf,63251,f8a937104d2a69fdef80b439bdbf7d3ade4d0bbedfc060280850bb88c9f89662,2026-06-08T05:19:21+00:00,501,data/doctext/f8a937104d2a.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,DC Decision 111912,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111912.pdf,data/docs/199f2dbaa13e__overseas-shipholding-dc-decision-111912.pdf,application/pdf,71236,199f2dbaa13e4a7b11d4c368a1742ada5838756b2909c7209c911a50a02f17bf,2026-06-08T05:19:22+00:00,1454,data/doctext/199f2dbaa13e.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,DC Decision 111612,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111612.pdf,data/docs/23a0a61104fd__overseas-shipholding-dc-decision-111612.pdf,application/pdf,33036,23a0a61104fd274f299581dc93d7f155e5a2ea14ee77c032c0403a44d9c69805,2026-06-08T05:19:23+00:00,941,data/doctext/23a0a61104fd.txt
"OVERSEAS SHIPHOLDING GROUP, INC.",2012-11-14,Americas,determination,decision,DC Decision 111512,https://www.cdsdeterminationscommittees.org/cds/overseas-shipholding-group-inc/,http://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111512.pdf,data/docs/6090351fd447__overseas-shipholding-dc-decision-111512.pdf,application/pdf,78127,6090351fd447debe8954814ee6e734178c129c41cbf34fa593b87be4646e1525,2026-06-08T05:19:24+00:00,3273,data/doctext/6090351fd447.txt
Overseas Shipholding,2012-11-15,,determination,decision,6090351fd447__overseas-shipholding-dc-decision-111512.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111512.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111512.pdf/,data/docs/6090351fd447__overseas-shipholding-dc-decision-111512.pdf,application/pdf,78127,6090351fd447debe8954814ee6e734178c129c41cbf34fa593b87be4646e1525,2026-06-08T05:19:24+00:00,3273,data/doctext/6090351fd447.txt
Overseas Shipholding,2012-11-16,,determination,decision,23a0a61104fd__overseas-shipholding-dc-decision-111612.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111612.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111612.pdf/,data/docs/23a0a61104fd__overseas-shipholding-dc-decision-111612.pdf,application/pdf,33036,23a0a61104fd274f299581dc93d7f155e5a2ea14ee77c032c0403a44d9c69805,2026-06-08T05:19:25+00:00,941,data/doctext/23a0a61104fd.txt
Overseas Shipholding Initial List,2012-11-19,,determination,decision,f8a937104d2a__overseas-shipholding-initial-list-111912.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-initial-list-111912.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-initial-list-111912.pdf/,data/docs/f8a937104d2a__overseas-shipholding-initial-list-111912.pdf,application/pdf,63251,f8a937104d2a69fdef80b439bdbf7d3ade4d0bbedfc060280850bb88c9f89662,2026-06-08T05:19:25+00:00,501,data/doctext/f8a937104d2a.txt
Overseas Shipholding,2012-11-19,,determination,decision,199f2dbaa13e__overseas-shipholding-dc-decision-111912.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111912.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-111912.pdf/,data/docs/199f2dbaa13e__overseas-shipholding-dc-decision-111912.pdf,application/pdf,71236,199f2dbaa13e4a7b11d4c368a1742ada5838756b2909c7209c911a50a02f17bf,2026-06-08T05:19:26+00:00,1454,data/doctext/199f2dbaa13e.txt
Overseas Shipholding,2012-11-20,,determination,decision,7e143a7caddd__overseas-shipholding-dc-decision-112012.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-112012.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-dc-decision-112012.pdf/,data/docs/7e143a7caddd__overseas-shipholding-dc-decision-112012.pdf,application/pdf,80644,7e143a7caddd65662ed76078734edccf0b72f8aa8ae6d28a72b15575d36e4449,2026-06-08T05:19:27+00:00,2693,data/doctext/7e143a7caddd.txt
Amended,2012-11-20,Japan,determination,decision,6142d1002344__amended_japan_determinations_committee_decision_02112012.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/amended_japan_determinations_committee_decision_02112012.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/amended_japan_determinations_committee_decision_02112012.pdf/,data/docs/6142d1002344__amended_japan_determinations_committee_decision_02112012.pdf,application/pdf,192960,6142d1002344655a6c64a1606cd830bda0980c0ed613bb06e7b360b78cb1ca26,2026-06-08T05:19:27+00:00,2099,data/doctext/6142d1002344.txt
Overseas Shipholding Group Inc Supplemental List,2012-11-21,,determination,decision,ba4c7b5ca0b3__overseas-shipholding-group-inc-supplemental-list.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-supplemental-list.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-supplemental-list.pdf/,data/docs/ba4c7b5ca0b3__overseas-shipholding-group-inc-supplemental-list.pdf,application/pdf,60792,ba4c7b5ca0b39b409d2233fb9fc0ff4e4d6b72630d82fd2ea971be267e54ae5e,2026-06-08T05:19:28+00:00,506,data/doctext/ba4c7b5ca0b3.txt
Gtl Summary Document,2012-11-21,,determination,decision,5d01abef6c6a__gtl-summary-document.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/gtl-summary-document.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/gtl-summary-document.pdf/,data/docs/5d01abef6c6a__gtl-summary-document.pdf,application/pdf,14027,5d01abef6c6a0d00dc718aecb48c9b6d76e6ba4a19c74f3823d4f7a7b5b65ca5,2026-06-08T05:19:28+00:00,3633,data/doctext/5d01abef6c6a.txt
Overseas Shipholding Final List,2012-11-26,,determination,decision,f6e4514c14ed__overseas-shipholding-final-list.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-final-list.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-final-list.pdf/,data/docs/f6e4514c14ed__overseas-shipholding-final-list.pdf,application/pdf,63309,f6e4514c14ed254807c2a963e9aafb5876924846ddd54424d1431152dd735c75,2026-06-08T05:19:29+00:00,499,data/doctext/f6e4514c14ed.txt
Kraft Foods Inc,2012-11-27,,determination,decision,2007e8299b36__kraft-foods-inc-dc-decision-20121127.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/kraft-foods-inc-dc-decision-20121127.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/kraft-foods-inc-dc-decision-20121127.pdf/,data/docs/2007e8299b36__kraft-foods-inc-dc-decision-20121127.pdf,application/pdf,32716,2007e8299b3629fee127bb7aca4199e044857f614b1d234cd077d775f985641b,2026-06-08T05:19:29+00:00,741,data/doctext/2007e8299b36.txt
Aej,2012-11-27,Asia ex-Japan,determination,decision,37979bf18d0d__aej_determinations_committee_decision_27112012.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/aej_determinations_committee_decision_27112012.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/aej_determinations_committee_decision_27112012.pdf/,data/docs/37979bf18d0d__aej_determinations_committee_decision_27112012.pdf,application/pdf,197891,37979bf18d0dae16b0385e19f0f5797e5f8bf336d76fdc32b1154f0f2918c514,2026-06-08T05:19:30+00:00,2369,data/doctext/37979bf18d0d.txt
Aej,2012-11-28,Asia ex-Japan,determination,decision,e4e96a4f5d0f__aej_determinations_committee_decision_28112012.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/aej_determinations_committee_decision_28112012.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/aej_determinations_committee_decision_28112012.pdf/,data/docs/e4e96a4f5d0f__aej_determinations_committee_decision_28112012.pdf,application/pdf,190637,e4e96a4f5d0f15e0fd70b8e33c04a09f74222a079be3683e59f54970633bbb45,2026-06-08T05:19:31+00:00,1281,data/doctext/e4e96a4f5d0f.txt
Overseas Shipholding Against The Residential Capital Llc,2012-11-29,,determination,decision,c7f7d615676f__blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf/,data/docs/c7f7d615676f__blackline-overseas-shipholding-against-the-2012-residential-capital-llc-auction-settlement-terms.pdf,application/pdf,260407,c7f7d615676fbd63542f64b6c77ee29f2986170b734212b922e14404c7d074ce,2026-06-08T05:19:38+00:00,172094,data/doctext/c7f7d615676f.txt
Overseas Shipholding Group Inc Final,2012-11-29,,determination,decision,ed80b59bee44__overseas-shipholding-group-inc-final-auction-settlement-terms.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-final-auction-settlement-terms.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/11/overseas-shipholding-group-inc-final-auction-settlement-terms.pdf/,data/docs/ed80b59bee44__overseas-shipholding-group-inc-final-auction-settlement-terms.pdf,application/pdf,357680,ed80b59bee4433325df7a8f54e3e1ecf12ffb4d4babf07144dee56e805e02a91,2026-06-08T05:19:47+00:00,170548,data/doctext/ed80b59bee44.txt
Overseas Shipholding Group Inc,2012-12-03,,determination,auction_market_data,e9be5ac6b684__overseas-shipholding-group-inc-participating-bidders.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/12/overseas-shipholding-group-inc-participating-bidders.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/12/overseas-shipholding-group-inc-participating-bidders.pdf/,data/docs/e9be5ac6b684__overseas-shipholding-group-inc-participating-bidders.pdf,application/pdf,33410,e9be5ac6b684f58c82997497c64f9ee5d6030f2eb4ec19b7cb176364136141a4,2026-06-08T05:19:47+00:00,423,data/doctext/e9be5ac6b684.txt
&# ; Latest Revision,2012-12-05,Americas,determination,decision,b6831b5775f3__americas-dc-decision-120512.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/12/americas-dc-decision-120512.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/12/americas-dc-decision-120512.pdf/,data/docs/b6831b5775f3__americas-dc-decision-120512.pdf,application/pdf,33283,b6831b5775f326354224016dc071f322970bb1c6767ed251173df2a398808677,2026-06-08T05:19:48+00:00,804,data/doctext/b6831b5775f3.txt
&# ; Latest Revision,2012-12-05,EMEA,determination,decision,8f3cb9499c69__emea_determinations_committee_decision_05122012.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/12/emea_determinations_committee_decision_05122012.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/12/emea_determinations_committee_decision_05122012.pdf/,data/docs/8f3cb9499c69__emea_determinations_committee_decision_05122012.pdf,application/pdf,181693,8f3cb9499c69998b40f2af5fcf8a2c42566d78a2f7199919d903352ab9c5ff9e,2026-06-08T05:19:48+00:00,697,data/doctext/8f3cb9499c69.txt
Kraft Foods Inc,2012-12-06,,determination,decision,dc1a9be65ed8__kraft-foods-inc-dc-decision-20121206.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/12/kraft-foods-inc-dc-decision-20121206.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/12/kraft-foods-inc-dc-decision-20121206.pdf/,data/docs/dc1a9be65ed8__kraft-foods-inc-dc-decision-20121206.pdf,application/pdf,32773,dc1a9be65ed82720025f798900475f22135a802ee8ca51b9aacd8a7bf8ab3d45,2026-06-08T05:19:49+00:00,740,data/doctext/dc1a9be65ed8.txt
Banco Cam S A U,2012-12-13,,determination,decision,9132f7095e23__banco-cam-s-a-u-2.pdf,https://www.cdsdeterminationscommittees.org/documents/2012/12/banco-cam-s-a-u-2.pdf/,https://www.cdsdeterminationscommittees.org/documents/2012/12/banco-cam-s-a-u-2.pdf/,data/docs/9132f7095e23__banco-cam-s-a-u-2.pdf,application/pdf,23294,9132f7095e234b6fce5870d4f88ea21a84644554d52a1c487f887b0d4d8becb1,2026-06-08T05:19:49+00:00,537,data/doctext/9132f7095e23.txt
